| Object_ID |           x_center |           y_center |
|       123 |  363.3139109626999 |  86.29200289090893 |
|       124 |  432.1382950731669 |  85.73280009802792 |
|       125 |  697.8260627200132 |  85.67288477826864 |
|       126 |  494.3757137721843 |  86.88263321493412 |
|       127 |  591.0018128246193 |  86.66766785236895 |
|       128 |  671.6821086163708 |  87.50718107394813 |
|       129 |   727.100290458656 |  86.64806251835277 |
|       130 | 108.89221435224019 |  87.89286399345649 |
|       131 |   338.700571744614 |  87.54352474425647 |
|       132 |  474.0200275556671 |  88.07995211308096 |
|       133 |  65.37659413536605 |  89.38301800541008 |
|       134 | 242.94724562282155 |  88.54764880570455 |
|       135 |   777.706469031461 |  89.37321791584546 |
|       136 | 236.24660970826116 |   89.7351719468136 |
|       137 |  425.0157984925946 |  90.55533954437891 |
|       138 |  623.0677002800717 |  90.23128579002142 |
|       139 |  634.8939737399414 |  90.20178781267354 |
|       140 |  497.0859856983651 |  90.65417896511018 |
|       141 | 148.27669515239555 |  91.86132637795279 |
|       142 |  353.0511114513407 |  92.31666178468764 |
|       143 |  544.3413381333366 |  92.14857201220465 |
|       144 | 145.17471105509298 |  93.04528325663091 |
|       145 | 359.19547558410216 |  92.84376891690455 |
|       146 |  528.8496055175352 |  92.48124527309164 |
|       147 |   653.690277227841 |  93.32790809634736 |
|       148 | 125.16503334612342 |   93.9574913715514 |
|       149 |  200.4578954783609 |  94.01502898037789 |
|       150 | 264.55264709125885 |  93.84094285870006 |
|       151 | 364.51689060529384 |   93.9131093632227 |
|       152 | 395.06628328179306 |  93.54324853368271 |
|       153 |  628.8897471546538 |  94.32261486424908 |
|       154 |   718.848563682395 |  94.02637843020118 |
|       155 |   87.1771455404035 |  94.82492659590977 |
|       156 | 322.95969882034706 |  94.76746360874435 |
|       157 |  408.7020597646606 |  94.77476050178572 |
|       158 |  479.3227104604704 |  94.97729218558439 |
|       159 | 511.62106829998663 |   95.0673098755366 |
|       160 |  565.3378409220836 |  95.18257941975281 |
|       161 |  593.0608125460719 |  94.71991229969285 |
|       162 |  704.5135558659878 |  94.65163725123557 |
|       163 |  712.4770859178944 |  95.03210961199994 |
|       164 |  755.7046518924826 |  94.58696969786776 |
|       165 |  791.2814918574798 |  95.16259702145717 |
|       166 | 271.88929192324383 |  95.59133032673756 |
|       167 |  377.4610668263813 |  95.89291938551973 |
|       168 |  796.3576294882262 |  95.52567077881575 |
|       169 | 167.80695590400626 |  98.71054675477178 |
|       170 | 239.67519728755587 |  98.96904147030953 |
|       171 |   302.121683704501 |  98.63617902822455 |
|       172 |  330.8584970897086 |  98.53261460536454 |
|       173 |  757.1427044480006 |  99.05299281836987 |
|       174 | 499.04711105269206 |  99.71383976502898 |
|       175 |  662.3519799294526 |   99.9470204739214 |
|       176 |  741.2971266889812 |  99.90520242558755 |
|       177 |  65.21955974285264 | 100.96038914806228 |
|       178 |  84.80431062930947 | 101.11320549786561 |
|       179 | 364.55365418521757 | 100.92221592541867 |
|       180 |  627.0749748355171 | 101.12571125633596 |
|       181 |  686.3819539028725 | 101.39532152728275 |
|       182 |  235.0922667474157 | 101.17231264828838 |
|       183 | 250.53900066658184 | 101.77002265591797 |
|       184 |  310.3973844597322 | 101.40079939632597 |
|       185 |  442.8121685513324 | 102.16403870454121 |
|       186 | 493.04584465894555 |  101.7198720541249 |
|       187 |   533.122450730069 | 102.55847876684675 |
|       188 |  544.3428075519216 | 101.94505816939194 |
|       189 |  704.3517386601808 | 102.72267553489341 |
|       190 |   278.053396840113 | 104.38407804719266 |
|       191 |   647.044548434353 | 103.98746748290762 |
|       192 |  795.4300693525191 |  104.2935828291564 |
|       193 | 197.24018512131198 |  105.5446458215728 |
|       194 |  209.6116911816148 | 105.28415057791133 |
|       195 | 232.25054939747747 | 105.11587355477302 |
|       196 | 400.73300594250145 | 105.07498063647002 |
|       197 |  586.4274857568306 | 104.86192660765353 |
|       198 | 112.02765686848836 | 106.24393166473075 |
|       199 | 482.16004711348995 | 105.87800937958957 |
|       200 |  777.1813000232405 | 106.38247480868934 |
|       201 | 173.15082369966285 | 106.86002563101964 |
|       202 | 245.36276690316777 | 106.53591627535671 |
|       203 |  568.2164991784724 | 107.24854989483339 |
|       204 | 204.65416707737765 |  108.3038092353135 |
|       205 |  769.5852912377628 | 107.95831665832121 |
|       206 |  382.2364528845701 | 109.07277682439698 |
|       207 |  447.6275444346367 | 109.16852791148352 |
|       208 |  694.0697012138676 | 108.73454815044194 |
|       209 |  620.6670672417372 |  110.1686333888231 |
|       210 |  741.8908606790247 | 109.82370347964131 |
|       211 |  399.0814869478847 | 110.74833398028153 |
|       212 |  787.8453759088694 | 110.67848132711603 |
|       213 |  535.1495410984537 | 111.82784166997854 |
|       214 |   598.200094760602 | 111.37716970813514 |
|       215 |  674.2077554603865 | 111.57789890284178 |
|       216 |  94.84194966159161 | 112.73300212499967 |
|       217 | 156.87094616298876 | 113.34960313464146 |
|       218 |  335.9790955110997 |  112.6612942017301 |
|       219 | 390.21001216264983 |   112.515582804276 |
|       220 |  568.9738019944814 | 112.76055963099286 |
|       221 |  661.8041606413261 | 113.13310350305332 |
|       222 |  87.18483298153974 | 114.06531768362098 |
|       223 | 105.93055760312848 |  114.1474491526318 |
|       224 |  272.6108491226664 |   113.802470042773 |
|       225 | 498.99239662216513 |  113.4965551537235 |
|       226 | 58.465988670712385 | 114.97972557140106 |
|       227 |  524.6115174632004 |  114.8383009955433 |
|       228 | 400.23099837815454 | 116.47695382349586 |
|       229 |  482.1231254908308 |  116.2179389642248 |
|       230 |  584.3733122219115 | 115.96892433057975 |
|       231 |  700.6512881104978 | 115.86312978650848 |
|       232 |  747.5537931625124 | 116.77176311397322 |
|       233 | 111.79008627111273 | 116.57655085362514 |
|       234 | 170.85134038257073 | 116.42636567582375 |
|       235 | 259.19576846600734 | 117.16646970455702 |
|       236 | 426.23145994882725 | 116.85610185056807 |
|       237 |  535.1507061357543 | 115.66331171822289 |
|       238 |  690.6317240032031 | 117.16304689013074 |
|       239 |  794.0446988660921 | 116.86670541355831 |
|       240 | 116.13808581695686 | 118.46336048486843 |
|       241 | 146.49957514478135 | 117.70161374046666 |
|       242 |  444.9859942817511 |  118.3253996843741 |
|       243 |  162.4660685196771 | 118.43559141025078 |
|       244 |  309.9321819376561 | 119.21214130481222 |
|       245 |  409.1068757472088 | 119.57588346886543 |
|       246 |  571.4387045967578 | 119.30649103919939 |
|       247 |   750.552298310216 | 118.54775114257582 |
|       248 |  763.4596906478702 | 119.48786092901521 |
|       249 | 292.92308253960283 | 119.89681943597236 |
|       250 |  661.7065677870502 | 119.78767594573159 |
|       251 |  346.7618764828894 | 121.46903591013255 |
|       252 |  774.8944884825835 | 121.08976921202124 |
|       253 | 342.37145740168273 | 122.20105161318675 |
|       254 |  393.0272207935597 | 121.42604377536613 |
|       255 |   547.071137140112 | 122.38256430639608 |
|       256 |  611.7648036846359 | 122.10144255652031 |
|       257 |   702.618786427523 |  121.8823688045668 |
|       258 | 356.00941600048264 | 122.46412691980888 |
|       259 |   413.704616931272 | 123.26200852217559 |
|       260 |  540.5717167153985 | 123.12678938590281 |
|       261 |  734.7416631315041 | 122.79161539428367 |
|       262 |  765.7179473046729 | 123.08238806519032 |
|       263 |  795.7839063835728 | 123.10058578129347 |
|       264 |  255.3354317026384 | 124.11541507771824 |
|       265 |  534.9467830496022 |  124.1176380252186 |
|       266 |  669.0501821284284 | 123.57688021483413 |
|       267 |  682.1564878553562 | 124.45779412199906 |
|       268 |   695.492591116909 | 124.10930646312222 |
|       269 |  231.2112466555352 | 125.49792187069751 |
|       270 | 320.67711391620486 | 124.62304411881425 |
|       271 |  432.1733595575187 | 124.92251100125402 |
|       272 | 474.17596762196604 | 125.43962447987127 |
|       273 |  627.3519532144253 | 125.31561882666198 |
|       274 |  286.0585174726563 | 125.68841986946848 |
|       275 |  407.6451160073923 | 125.84493491299469 |
|       276 | 447.67047112331136 | 126.46546955965414 |
|       277 | 239.49563498480467 | 126.78300059246443 |
|       278 |  258.7904154124289 | 126.92646382522467 |
|       279 |  391.7239183942453 | 127.40149999067111 |
|       280 |  601.0515048066009 | 127.50165351519355 |
|       281 | 55.844915328694995 | 128.07557613705762 |
|       282 | 386.97809057531356 | 128.56791668278973 |
|       283 |   475.801900846667 | 128.44219614509217 |
|       284 |  713.9531124703332 |  127.6471468551965 |
|       285 |   753.576647962436 | 127.68950354219403 |
|       286 | 109.81907220321243 | 128.26116983449225 |
|       287 |  742.1710188624384 | 129.17221256769034 |
|       288 | 183.55579746211438 | 129.91159959156067 |
|       289 | 191.28563853769717 |  129.8861342637118 |
|       290 | 359.69828445025564 | 130.17998949333048 |
|       291 | 405.00588050327326 | 129.73400795690918 |
|       292 |   696.267160280438 | 130.13910136565195 |
|       293 |  177.6201545591859 | 130.79375392035158 |
|       294 |  314.9433458487401 | 131.47678945361162 |
|       295 |  377.7681582802502 | 131.17935373202704 |
|       296 |  457.2288422351194 | 131.12462533435027 |
|       297 | 347.42858908297467 |  131.8226359765121 |
|       298 |  538.1669602758567 |  131.8131966348629 |
|       299 |  656.4625145668024 | 131.97107294963732 |
|       300 |  768.4871817204775 | 131.66901941332353 |
|       301 | 123.13807955840818 | 133.20337834004405 |
|       302 |  339.9134209488918 | 132.64678607408402 |
|       303 |  620.0045365536986 | 133.55018907004438 |
|       304 |  634.0413885650323 | 133.20811142411563 |
|       305 |   650.783887200136 | 132.84938558136534 |
|       306 |   84.6990582173517 | 133.69595116177865 |
|       307 | 132.96341411288063 | 133.83453701733805 |
|       308 | 232.55313771808184 |  133.7247572346243 |
|       309 | 261.91120489841643 | 134.36562067659008 |
|       310 |  480.4266911661259 | 133.85088666076652 |
|       311 |  609.8945657762035 | 133.64829708412088 |
|       312 |  723.0838850294613 | 133.65133552774682 |
|       313 |  47.54945658498609 |  135.2088807425728 |
|       314 |  555.8250261979731 |  134.6355175599319 |
|       315 |  672.8128613625283 | 135.02846865204782 |
|       316 |   762.516401590426 | 135.26846927767266 |
|       317 | 253.22581165117396 | 135.83527916101608 |
|       318 | 326.88433655483277 | 136.13299808515876 |
|       319 |   523.197456678377 | 135.68204367105605 |
|       320 |  643.0531365667575 | 135.44974265919828 |
|       321 |   475.359778158163 | 136.95559300481557 |
|       322 |  499.4295668488692 | 136.73292730119215 |
|       323 |  563.2609345533292 |  137.0029755117109 |
|       324 |   606.980309588537 | 136.30223638048253 |
|       325 |  157.0968998654581 | 138.39368121736712 |
|       326 | 306.72492756211915 |  138.2207883678603 |
|       327 | 373.79082303640564 |  137.8327842181452 |
|       328 |  190.6429322667788 | 139.12826598346632 |
|       329 | 225.12138625900116 | 138.77072399766678 |
|       330 | 263.22536025929804 | 139.03699658651385 |
|       331 |  68.99207158752729 | 139.75587272796147 |
|       332 | 100.18197002597208 | 140.06949673218847 |
|       333 |  513.9279718189313 | 139.63136982657258 |
|       334 |  702.8449586501166 | 139.66057175647757 |
|       335 |   735.237040070258 | 140.30062479170164 |
|       336 | 213.53887203745816 |    140.65119510178 |
|       337 | 479.71915274521336 |  141.4993664776651 |
|       338 |  523.4319253396293 | 139.41336405752986 |
|       339 | 232.37307409152518 | 142.04370919964038 |
|       340 |  499.7063799184166 | 140.49348659620605 |
|       341 |  618.7304381277905 | 141.67377664967904 |
|       342 |  664.0742159776555 | 142.39449967112668 |
|       343 | 226.45069735450662 | 142.81116439991695 |
|       344 |  529.4578173963374 | 143.42723991674814 |
|       345 |  715.0987231958904 | 143.11777471207733 |
|       346 |  170.4897705952775 | 144.24889899203347 |
|       347 |   521.605387908341 | 144.43469644119264 |
|       348 |  676.3383001133964 | 143.72887293645334 |
|       349 |   684.378507102093 | 143.65939148191984 |
|       350 |  692.0248270823082 |  144.2605315170754 |
|       351 | 185.08662483717316 | 144.93228647881583 |
|       352 |  627.7677302278122 | 145.16923824681615 |
|       353 |  705.4595325462409 | 145.55306429232888 |
|       354 |  797.5873705377602 | 145.32603442691055 |
|       355 | 268.61606877274056 | 146.10914321147754 |
|       356 | 303.20096106451365 | 145.95567267755902 |
|       357 | 459.11247066592347 | 146.36359512387054 |
|       358 |  472.5553209552235 |  145.5711585951558 |
|       359 | 479.45380124589525 |   145.718649017687 |
|       360 |  526.4556510954271 | 146.36063025003122 |
|       361 |  581.3316983739279 |  146.7362599091622 |
|       362 |  590.7940617609088 | 145.63264974206447 |
|       363 |  652.3443223546923 | 145.59624259278823 |
|       364 |  762.0836549286457 | 145.31329315917904 |
|       365 |  66.93717965608367 | 147.40704788770876 |
|       366 | 55.549776509307414 | 148.57877918088212 |
|       367 |  82.04243763944464 | 148.18634801002435 |
|       368 | 144.44179582063546 | 148.16663360203782 |
|       369 | 349.79727316132215 |  147.6527212887066 |
|       370 |  403.2818117489164 | 148.42061633936896 |
|       371 |  537.3426468684611 | 147.99959453578467 |
|       372 |  553.2628211008799 | 148.31182259539838 |
|       373 | 177.26579546508103 | 148.88432599163596 |
|       374 | 202.43644216451543 | 148.53645622958402 |
|       375 | 405.99847037442396 | 148.57846659575196 |
|       376 |  568.0435038067625 | 149.57881832271778 |
|       377 |  720.8393125287195 | 149.40016781149265 |
|       378 | 113.53378385321395 | 151.09387397905834 |
|       379 |  664.1234248771966 | 150.58757574557922 |
|       380 |  683.6866777493899 | 150.92646586015013 |
|       381 |   740.551760994316 | 150.95075509777166 |
|       382 |  185.9263547984777 |  152.3687737092803 |
|       383 |  286.9857765206391 | 151.44743951391146 |
|       384 |  333.2037414730482 | 151.77228737762212 |
|       385 |  343.8986240016326 | 151.66649749125446 |
|       386 |   516.623441146251 | 152.49880858890936 |
|       387 |  550.2367970948977 | 151.89158885339046 |
|       388 |  576.1912963140901 | 153.26478470927708 |
|       389 |  585.0652218546071 | 153.21395945075344 |
|       390 |  593.2994117298355 | 153.28019512989104 |
|       391 |  605.6497718259798 | 153.04292060574832 |
|       392 |  636.6647451113661 | 153.00028352223637 |
|       393 | 146.29771441410432 | 154.12709161228042 |
|       394 |  153.9290844278173 | 154.56655424368748 |
|       395 |  617.5850596013402 | 153.98134280107703 |
|       396 |  86.69429774886929 | 154.80462492838916 |
|       397 |  325.0614174776473 |  155.2252628681318 |
|       398 |  433.2453494399437 | 154.89380525753043 |
|       399 |  523.4239594802879 | 154.91560458365745 |
|       400 |  709.0766440460586 |  155.2620386019911 |
|       401 |  108.3747312762604 | 156.08796532507705 |
|       402 | 210.44924536835134 |  156.2069889235251 |
|       403 | 218.63473637452387 | 155.62334105111282 |
|       404 |  646.7489043417143 | 156.24540594231067 |
|       405 | 167.84809352898029 | 157.50723863326868 |
|       406 |  692.0205455489577 |  157.2877868263476 |
|       407 |  498.1850734622609 |  157.7897974334784 |
|       408 |  525.9194724323265 |  158.3799508576945 |
|       409 |  686.9159476772504 | 158.48277139148036 |
|       410 | 339.92633177756323 | 158.43754592732537 |
|       411 |  665.1491085622299 | 159.18626991014736 |
|       412 |  681.0335671683165 |  159.3483089619467 |
|       413 | 222.20614236623663 | 159.98414620917117 |
|       414 |  247.9567139695089 | 160.30765717432422 |
|       415 |  285.8959614511497 | 159.94050795990535 |
|       416 |  529.9921071017443 | 159.95132497409494 |
|       417 |  559.9425151812985 | 159.64278088691603 |
|       418 |  631.3877582520129 | 159.72023102622404 |
|       419 |  463.0191486765641 | 160.72246823716964 |
|       420 |  626.5351293927537 | 161.70712599668397 |
|       421 |  713.9016684857106 | 161.35535150155138 |
|       422 |  749.6669822587997 |  161.0722171030985 |
|       423 |  785.3857334738932 | 161.10482798340823 |
|       424 | 45.717582424378385 | 161.48546301737096 |
|       425 |  51.42221949498888 |  163.0041618009067 |
|       426 |  503.0878123713081 | 162.34051496718632 |
|       427 | 508.86501465465955 |  161.8004235147145 |
|       428 | 224.58854438485324 | 162.89568254056442 |
|       429 | 432.93956287326404 | 162.42736636434566 |
|       430 | 488.71570281004466 |  163.3229253917402 |
|       431 |  642.5922300916712 | 163.47070254166496 |
|       432 | 186.70595106853924 | 164.26692066352058 |
|       433 | 230.99211653310581 |  163.7444877493642 |
|       434 |  272.3988304035309 | 163.84056336777334 |
|       435 |  537.1149526878694 | 164.41462858998287 |
|       436 |  765.3404162346407 | 164.17087476683216 |
|       437 |  777.0759220034008 | 163.54497087144983 |
|       438 | 145.90324527543956 | 165.41824900080252 |
|       439 | 210.69299290578368 | 164.85706995944088 |
|       440 |  376.4406921480822 | 164.72829018343097 |
|       441 |  672.1470097271375 | 164.93347234877217 |
|       442 | 51.063364282526024 | 165.64206948549375 |
|       443 |  262.4520387506708 | 166.63787884094975 |
|       444 |  266.6767735198946 | 166.42786050451818 |
|       445 |  283.9168334412456 | 165.47991354803764 |
|       446 | 365.11651618155645 |  165.8272737760791 |
|       447 |  396.4435194793967 | 165.75043245298002 |
|       448 | 432.05773253898485 | 165.90623831945985 |
|       449 |  85.62728089741888 | 166.94129688757252 |
|       450 |    92.527017084111 | 167.58221012848261 |
|       451 | 415.46194547830544 | 166.85331274911255 |
|       452 |  547.4546731801513 | 167.38654593256325 |
|       453 |  631.0192144827821 | 167.29370984164905 |
|       454 | 314.70309968377296 |  167.6134240631573 |
|       455 | 331.77915895666104 | 167.72739372106722 |
|       456 | 429.15005435628575 | 167.47101323365007 |
|       457 |   522.691002090236 | 168.51485938249576 |
|       458 |  559.2750846825477 |  168.1393721885163 |
|       459 |  569.5593409670608 | 168.46150128723457 |
|       460 |  650.5157163932363 | 168.11206473585125 |
|       461 |  718.2301821105434 | 169.09677803472098 |
|       462 |  61.43313345722923 | 170.27581381237093 |
|       463 | 141.27744065089297 | 169.83739033903365 |
|       464 |  592.2254084751714 | 169.62574839161314 |
|       465 |  705.4577338309051 |  170.0116767976831 |
|       466 | 301.41211568211884 | 170.60779986205043 |
|       467 |  636.1887677608206 |   171.475127506995 |
|       468 |  656.5454186766218 |   171.390265105343 |
|       469 |  682.7897296796014 | 170.65123004378304 |
|       470 |  751.7159293788801 |  170.8669293894443 |
|       471 |   764.762103816943 | 170.58600963722472 |
|       472 | 117.79208369431856 |  171.8449136611103 |
|       473 | 247.06920692549494 |  171.8730172452059 |
|       474 | 478.24907381895713 | 172.31563779690552 |
|       475 |  624.8526760170136 | 172.45730186921818 |
|       476 |  82.55197852639537 |  172.8457223507851 |
|       477 | 171.34658812806526 | 172.87992133491318 |
|       478 | 206.37980255946619 | 173.15426610338935 |
|       479 | 267.73123298641127 | 173.47451258469766 |
|       480 | 402.17870948042275 | 172.62551084496798 |
|       481 |  495.6744561037783 | 173.11329679232628 |
|       482 |  516.9409483656827 |  172.7320102255722 |
|       483 |  545.1617570872954 |  173.2708538080537 |
|       484 | 352.48937076495235 | 174.16250787872653 |
|       485 | 361.35222206848533 | 174.15346790959188 |
|       486 |  644.2472793192215 | 174.28140251924705 |
|       487 |  256.7057093910032 |  175.1032088638251 |
|       488 |  301.4008347125116 | 175.08140663050298 |
|       489 |  570.5778197265254 |  175.1029869446733 |
|       490 | 280.19352719066353 |  176.3761883152709 |
|       491 |  535.1118965889467 |    176.22515413331 |
|       492 |  627.3192826518441 | 176.59739520966468 |
|       493 |  682.9021980906261 | 174.58264168410327 |
|       494 |   734.306862624732 | 176.33775558971018 |
|       495 |  50.78312413170998 |   177.454632905306 |
|       496 |  88.35257426684126 | 177.35211647212304 |
|       497 |  160.6923130975904 |  176.5928057888533 |
|       498 | 225.20893223434285 | 176.53114564396765 |
|       499 |  606.2050331753088 | 177.19156269819055 |
|       500 |  711.4847703498216 | 176.88895648159183 |
|       501 |  132.1739602751937 |  177.7534674064493 |
|       502 |  689.3278835971353 |  177.7654636273603 |
|       503 |  236.1119706228033 | 179.00717367023705 |
|       504 |  321.4230199839817 | 179.04528823538828 |
|       505 |  551.2481732260242 |  179.2403329256856 |
|       506 | 58.907105211875994 | 180.20416615432978 |
|       507 | 122.88386026271219 | 179.79354098404383 |
|       508 | 304.80870006145244 | 180.00861755555914 |
|       509 | 346.93778445587486 | 179.49718172837774 |
|       510 | 398.29072913929275 | 180.13334111258277 |
|       511 |  416.4036899506333 |  179.7821141001401 |
|       512 |  491.1366217270368 | 179.98829238800116 |
|       513 |  673.9501008278017 |  179.7014904223757 |
|       514 | 228.99670973485087 | 181.64879500117226 |
|       515 |  573.9753638734902 | 181.09715733489526 |
|       516 |  612.8266452404646 | 181.59300152142697 |
|       517 |  78.18206245109393 | 182.09360783253896 |
|       518 |  168.7477716366126 |  181.8247434302934 |
|       519 | 308.01050661497595 | 182.40600886702248 |
|       520 |  713.1020575476209 |  181.6447764087276 |
|       521 |   777.353431516229 | 182.37423797662413 |
|       522 |    70.396593841659 | 183.12368953179265 |
|       523 |  360.7301841075118 |  183.1792742049274 |
|       524 | 496.06358134564925 | 183.47261326201806 |
|       525 |  571.3640214521056 | 181.52369078096567 |
|       526 |  587.0250480061469 | 183.73301400803715 |
|       527 |  698.8412034529582 | 182.61588978223824 |
|       528 |  773.5060791352427 | 182.89714721468738 |
|       529 |  512.6353069992225 | 183.82998527648405 |
|       530 | 219.98103846234073 |  184.5169548096713 |
|       531 |  297.5985297428511 | 185.47215537332704 |
|       532 | 384.02233581547017 |  184.6779907824164 |
|       533 |  403.7606923456775 |  184.5386623164034 |
|       534 |  557.1469752160019 |  184.6671795475471 |
|       535 |  606.3179185670839 |  184.6042901967593 |
|       536 |   612.957974950687 | 185.44377523288844 |
|       537 |  672.5412424435156 | 185.26126179095846 |
|       538 |  792.1606620161617 |  184.6241057802477 |
