| Object_ID |           x_center |           y_center | f1_id | f2_id |          separation |
|       481 |  617.9538204269343 | 254.32806904870205 |   868 |   835 |   1.251808658568513 |
|       482 |  733.4791418999575 | 254.60875246370364 |   870 |   836 |  1.3023106660193613 |
|       483 | 443.86253369082146 | 255.95882957031824 |   872 |   846 |   1.201819573424043 |
|       484 |  669.2628424519673 | 255.97896160651405 |   874 |   841 |   1.330339302311737 |
|       485 | 153.15986033477708 |  256.3768340776161 |   876 |   843 |  1.3970128405032742 |
|       486 |  275.6913885577502 | 256.63869577628185 |   877 |   844 |  1.3277792741959193 |
|       487 | 125.72439099467903 | 258.07211994805056 |   879 |   852 |   1.363115824669041 |
|       488 | 435.48271088648875 | 257.22516111555194 |   880 |   849 |  1.4998622090744798 |
|       489 |   483.192117947755 |  257.8413774790055 |   881 |   850 |  1.3425349350600158 |
|       490 |  85.92011504001536 | 258.57669963010267 |   883 |   851 |  1.4045895588532264 |
|       491 |  207.6598546727825 |  258.7045803185017 |   884 |   854 |   1.399309657193691 |
|       492 |  292.6950415736394 |  258.1057478976426 |   885 |   855 |  1.4366125672759853 |
|       493 |  563.5902662068402 |  258.2852918672081 |   888 |   856 |   1.155233620292359 |
|       494 |  231.7806696156149 | 259.32604987959513 |   890 |   859 |  1.3702796527659473 |
|       495 | 347.24879684806365 | 259.65395515255534 |   891 |   860 |   1.312029810410294 |
|       496 |  775.1791621914799 |  259.9493282873828 |   892 |   863 |   1.179471842203033 |
|       497 | 128.74528823722167 | 262.02663010492097 |   895 |   866 |   1.416055845939249 |
|       498 |  472.6757788566462 | 261.84373496349224 |   897 |   868 |  1.1954035968070895 |
|       499 |  612.1752355155011 |  261.4462022409966 |   900 |   865 |  1.2542445818644055 |
|       500 |  333.2534325744926 | 263.82558230538444 |   906 |   870 |  1.4268772867336097 |
|       501 |  532.1479021968735 |  263.2461972157724 |   907 |   871 |  1.1606374399663584 |
|       502 |  567.0817611166653 | 263.29460363839166 |   908 |   872 |  1.1346176311054634 |
|       503 |   227.103826504396 |  264.4559571615472 |   912 |   873 |  1.2841236580287463 |
|       504 | 265.27375318256213 |  264.0722643273704 |   913 |   874 |  1.4150172972561599 |
|       505 | 287.81001052532423 |  264.7109775493852 |   914 |   875 |   1.315065080196207 |
|       506 |  595.0889230356886 |  264.8999084567581 |   916 |   879 |  1.1938221540578817 |
|       507 |  647.8147183184309 | 265.75319622113597 |   918 |   888 |   1.008666508694099 |
|       508 |  769.4720744629872 |  265.2481113105009 |   919 |   880 |   1.185764381526808 |
|       509 | 417.38751290926973 |   266.619187212718 |   921 |   884 |  1.4434366494304385 |
|       510 | 487.93160815325115 | 266.48682584093194 |   923 |   886 |  1.1773418855022681 |
|       511 |  514.9653968037732 |  266.3102717321601 |   924 |   887 |  1.1869225677874011 |
|       512 |  783.8976283017853 |  266.9023227106809 |   925 |   895 |   1.105481411265509 |
|       513 |  100.6303976821801 | 267.34652277079294 |   926 |   890 |  1.4608618592812634 |
|       514 |  340.1461163722281 |  267.1552233210082 |   929 |   892 |  1.4210845730771906 |
|       515 |  291.8293830118385 |   268.167654239645 |   932 |   896 |  1.4159500073694682 |
|       516 |  565.9444410810513 | 268.74763098056644 |   933 |   897 |  1.2486444777987131 |
|       517 |  596.7510729884897 |  268.1546457009762 |   934 |   898 |    1.30755633270091 |
|       518 | 175.56586971681054 |  270.1410465749992 |   937 |   904 |  1.3231225191166296 |
|       519 |  643.3258124606541 |  269.2719042513319 |   942 |   901 |  1.3227951463516747 |
|       520 | 103.63244652066331 |  270.6031752855709 |   945 |   902 |  1.4650705324943445 |
|       521 | 200.20602390334648 | 270.84694770108223 |   946 |   905 |   1.468532090140609 |
|       522 |  535.5551350578662 |  270.7827696812792 |   949 |   906 |   1.325490557622596 |
|       523 |  247.1217695320128 | 271.48540896053345 |   950 |   909 |  1.3513861402046905 |
|       524 |   637.192585543532 |  271.2199605264166 |   954 |   910 |  1.2297011879683433 |
|       525 |  671.3236903761947 |  271.1793687597667 |   955 |   911 |  1.3003710124583499 |
|       526 | 147.99437470351154 |  272.8110623493901 |   957 |   913 |  1.4913724762393228 |
|       527 |  549.8979576088327 | 272.62030594613975 |   960 |   915 |  1.2336018896392025 |
|       528 | 344.72505297265946 | 273.20379024369447 |   962 |   918 |  1.3071122572719995 |
|       529 | 398.09544213852666 | 273.48843307189634 |   963 |   919 |   1.341524027991153 |
|       530 |  798.0407592806021 |  272.9016630896285 |   967 |   921 |   1.095811921686011 |
|       531 |  506.0266506507995 | 274.39719916755394 |   969 |   923 |  1.2312514281168003 |
|       532 |  771.3713676544066 |  274.7906952719892 |   970 |   924 |    1.35698468032664 |
|       533 | 127.46070830117748 |  276.6357076878899 |   972 |   927 |  1.4748308081464503 |
|       534 |  173.4742983761741 | 276.89009010230103 |   973 |   933 |  1.3422005547566436 |
|       535 |  396.2994829746162 | 276.31746543325255 |   976 |   928 |  1.1998958583214856 |
|       536 | 419.88088722631954 | 276.56580437583375 |   977 |   929 |   1.324311140622575 |
|       537 |  632.3358814305996 |  276.7459043758822 |   979 |   932 |  1.3132768254480187 |
|       538 | 240.66483805524922 |  276.9579323675668 |   981 |   934 |  1.3309560166203733 |
|       539 | 246.98512288038648 |  278.8433024917347 |   983 |   935 |  1.3290598339239459 |
|       540 |  339.1559338550925 | 278.70749967289487 |   985 |   936 |  1.3061918225489537 |
|       541 |  411.9257172516355 | 278.46053997207673 |   986 |   937 |  1.3234754543812912 |
|       542 |  486.0143935369031 |  278.4279133048042 |   987 |   938 |   1.206007232173084 |
|       543 | 492.16550220265987 | 278.60065425230755 |   988 |   939 |  1.3441042860582755 |
|       544 | 511.35091456287756 |  278.8879113943858 |   989 |   947 |  1.0042156215584856 |
|       545 |   86.4228650621625 |  279.9305768283032 |   993 |   949 |  1.2188634635738405 |
|       546 |  315.4623054572616 | 279.84084495510274 |   995 |   943 |  1.3784669415459754 |
|       547 | 423.94414584817025 | 279.08427049842237 |   996 |   944 |    1.15481916377574 |
|       548 |  505.3892566178172 |  279.7168419948672 |   999 |   946 |  1.3667609121907849 |
|       549 |  657.1037262656748 | 280.08725368633276 |  1000 |   954 |  1.1727150045927617 |
|       550 |   721.753190128346 | 279.08516792404964 |  1001 |   948 |  1.3290078615191185 |
|       551 | 178.11227723526707 |  280.2037467627549 |  1003 |   951 |  1.3711789117433333 |
|       552 |  557.3042852936236 | 280.37534981402973 |  1005 |   952 |  1.1656547228820051 |
|       553 |  595.1165815481635 |  280.4500361319428 |  1006 |   953 |  1.2483177101281868 |
|       554 |  56.45923990824063 | 281.25915958777614 |  1008 |   955 |  1.4918364787020906 |
|       555 |  735.9353247944873 |  281.4925467136265 |  1011 |   957 |  1.1902027837118483 |
|       556 |  198.4696516496087 |  282.2942801981533 |  1012 |   958 |  1.4543344487538916 |
|       557 |  389.0193290102718 | 282.46583610307925 |  1013 |   959 |  1.3142492933339425 |
|       558 |  460.3663510260285 | 282.06903604102365 |  1014 |   960 |  1.1417547370265086 |
|       559 |  473.2613436994926 | 282.55046039355454 |  1015 |   961 |  1.2946538292413585 |
|       560 |  530.0241305902175 | 282.07223509685923 |  1017 |   962 |  1.1707027171584108 |
|       561 |  580.2860991436584 | 282.34739987011454 |  1018 |   963 |  1.2863430729711756 |
|       562 |  664.7239458588383 | 282.71760407427024 |  1019 |   965 |  1.1595388441712102 |
|       563 |  757.0764869510688 |  282.4566854114719 |  1020 |   966 |  1.1841732175281776 |
|       564 |   228.005860711001 |  283.8758024620548 |  1022 |   967 |   1.433907866159061 |
|       565 | 300.75920011801327 | 283.53946335557305 |  1023 |   968 |  1.4356275940487546 |
|       566 |  565.4003900646837 |  283.0060995179647 |  1024 |   971 |   1.354949072286259 |
|       567 |  617.5121295855224 | 283.21821208913934 |  1025 |   972 |  1.3139313481020316 |
|       568 |   656.359777163805 |  283.1964888979502 |  1026 |   973 |  1.2696317433505278 |
|       569 |  361.2027226715367 |  284.8117357070884 |  1027 |   974 |  1.2878444473695376 |
|       570 |  397.1674226847264 |   284.840508400068 |  1028 |   975 |   1.385445679062406 |
|       571 |  599.3040494003842 | 285.54174664901007 |  1031 |   977 |  1.2883423996379169 |
|       572 |  715.8443875490088 | 285.18862774470153 |  1032 |   980 |  1.2426131040005215 |
|       573 |  150.5521348051328 |  286.8417564435225 |  1034 |   981 |  1.3681443604606023 |
|       574 |  312.1022545427818 | 286.65100221171804 |  1037 |   982 |  1.3659576739082249 |
|       575 |    385.95904762991 |  286.1987500126871 |  1038 |   983 |  1.0469621601702113 |
|       576 |  790.7253485215082 | 286.81229060254043 |  1040 |   984 |  1.2733154178300585 |
|       577 |  463.6315719162266 |  287.0587131598046 |  1042 |   986 |  1.3972372764322574 |
|       578 |  609.1376812878563 | 287.42866753328394 |  1043 |   988 |  1.1661519735729582 |
|       579 |  644.5127959958302 |  287.1732902325882 |  1044 |   989 |  1.3369635576257195 |
|       580 |  678.1228985555758 |    287.51290722662 |  1046 |   990 |  1.1512627410971086 |
|       581 |  487.6810522845393 | 288.13356303575665 |  1047 |   991 |  1.2750075415856041 |
|       582 |  74.13209007938201 | 289.98223415722146 |  1049 |   992 |   1.496985449949909 |
|       583 | 215.44059933022703 | 289.10050315356006 |  1050 |   994 |  1.4319227699810875 |
|       584 |  506.0391821780207 |  289.3467351377239 |  1052 |   996 |  1.3363519652668523 |
|       585 |  356.0052096639385 |  290.8441241420293 |  1053 |   998 |  1.3589898485950633 |
|       586 |  586.9638313420858 |  290.8245711902823 |  1054 |   999 |  1.2431842904963633 |
|       587 |   596.341084580628 |  291.2842191607151 |  1059 |  1001 |  1.2599582404572276 |
|       588 |   721.898302565505 | 291.21365190602194 |  1060 |  1002 |  1.0799805558625504 |
|       589 |   261.486997723224 |  292.3536242317638 |  1061 |  1003 |  1.3794306494528008 |
|       590 | 273.78796439293956 |  292.8829485117508 |  1062 |  1004 |  1.3315315548437239 |
|       591 | 297.08042494918675 |  292.3613303655496 |  1063 |  1005 |  1.3216262498005276 |
|       592 |  330.6854053037379 | 292.89612653871006 |  1064 |  1006 |   1.360591847619803 |
|       593 |   442.708411353733 |   292.913844723426 |  1065 |  1008 |  1.1492514870578185 |
|       594 | 473.92954312162954 |  292.9773157736348 |  1066 |  1009 |   1.115540400097892 |
|       595 |  732.3907858651289 |  292.9713858013512 |  1068 |  1007 |  1.3379746377711923 |
|       596 | 163.83882623118393 | 294.66080652242835 |  1071 |  1012 |  1.4504267057049414 |
|       597 |  452.6824510406275 | 295.01061868439365 |  1072 |  1017 |  1.1792371544156377 |
|       598 |  514.4885872696497 |  294.8294691102762 |  1073 |  1013 |  1.3530318512539539 |
|       599 |  574.9288668672157 | 294.64714481094404 |  1074 |  1014 |  1.1289186999242042 |
|       600 |   754.916327919554 | 295.21873841406784 |  1077 |  1020 |  1.2027689809821294 |
|       601 | 484.43724555538756 | 295.97731843183385 |  1080 |  1022 |  1.4106616512101986 |
|       602 | 333.74391273218356 | 297.01772787891866 |  1083 |  1023 |   1.357718643396776 |
|       603 | 359.41591421448885 | 297.10281593967386 |  1084 |  1024 |  1.4032326634053138 |
|       604 |  573.1804930939156 | 297.65349615162205 |  1085 |  1025 |  1.2273302436110765 |
|       605 |  427.2995543964116 | 298.69371127557093 |  1087 |  1027 |  1.3537739493274263 |
|       606 |  587.7719461305903 |   298.278241733277 |  1088 |  1028 |  1.3231675511124827 |
|       607 |  733.4883712008739 |  298.8867071294953 |  1089 |  1029 |   1.241271801684133 |
|       608 | 135.92037180136816 |  299.3943999396796 |  1090 |  1030 |   1.271937950665197 |
|       609 |  545.7330336677326 | 299.32084345867133 |  1092 |  1032 |  1.2807024200388264 |
|       610 |   578.112231760218 | 299.88426809551106 |  1093 |  1033 |  1.1156172049168724 |
|       611 | 172.67681002869008 | 301.67875085702235 |  1095 |  1034 |  1.4476646544108995 |
|       612 |  585.4781894723151 |  301.8922257293459 |  1097 |  1036 |  1.3383259471891582 |
|       613 |  779.1913523097537 |  301.9327168962708 |  1100 |  1042 |  1.1169542530304408 |
|       614 | 239.34486386223043 | 302.28407437406634 |  1101 |  1038 |   1.447658578143218 |
|       615 |  508.9073372085238 | 302.72118602097635 |  1102 |  1039 |   1.247388266735221 |
|       616 |  523.2216200035964 | 302.54439355419504 |  1103 |  1040 |  1.2933351897167318 |
|       617 |  601.3384111122339 | 302.62548841313844 |  1104 |  1041 |  1.2635276993136604 |
|       618 |  89.68997869653316 | 303.12407937796246 |  1106 |  1043 |  1.3970177806331348 |
|       619 | 115.01760793675622 | 303.12258015031716 |  1107 |  1044 |  1.4281682090410694 |
|       620 | 296.44385098769607 | 303.19448503768865 |  1108 |  1047 |  1.4127810281663165 |
|       621 | 470.16906943276086 |  303.4953867568082 |  1109 |  1048 |  1.1013353034202942 |
|       622 |  491.8853851184531 | 303.44829913930005 |  1110 |  1049 |   1.288095050133527 |
|       623 |  612.6856559806129 | 303.71152051949673 |  1112 |  1050 |   1.260762531509122 |
|       624 |  650.5675613833841 |  303.2211373979393 |  1113 |  1051 |   1.329525475143965 |
|       625 |   660.505226377004 |  303.8531925831311 |  1114 |  1052 |  1.3336472100241905 |
|       626 |  785.7864242572302 | 303.99594241497584 |  1115 |  1058 |  1.1099684134066194 |
|       627 |  304.0147628744146 | 305.05576464606025 |  1116 |  1061 |  1.3615531350111834 |
|       628 |  547.0857721366074 | 304.33665903894087 |  1118 |  1055 |  1.2876431052007093 |
|       629 |  644.1021321940972 |  304.6093520396545 |  1119 |  1056 |   1.022130294185058 |
|       630 |  725.8099423847949 | 304.21216328364136 |  1120 |  1057 |  1.2113306842826501 |
|       631 |  96.35882257847788 | 305.10746307619183 |  1121 |  1060 |  1.3934745180266421 |
|       632 |  422.5129704787797 |  306.3886139541081 |  1122 |  1063 |  1.1296524726342174 |
|       633 |  711.3024029020073 |  305.4568232744414 |  1124 |  1062 |   1.175509653965835 |
|       634 |  497.5656814901715 |  306.3388637663199 |  1127 |  1064 |  1.2061210206835429 |
|       635 |  542.1889484962751 | 307.22681933255467 |  1129 |  1065 |  1.2505316388893237 |
|       636 |  742.5441780903247 | 306.36671854009717 |  1130 |  1066 |   1.293872541623429 |
|       637 |   571.720389792433 |  307.1925135842914 |  1135 |  1071 |  1.3909584946899223 |
|       638 | 297.01773221623205 | 308.20932283179536 |  1137 |  1074 |   1.285344040628965 |
|       639 | 205.29554882582997 |  309.8374731480113 |  1139 |  1075 |  1.3889803209239475 |
|       640 | 216.21051591443324 | 309.99073232182513 |  1140 |  1076 |  1.3909336991038812 |
|       641 |  369.3220924448991 |  309.5936400554914 |  1141 |  1077 |  1.4049030879916866 |
|       642 |  663.7163963976726 |  309.6737163318986 |  1142 |  1079 |  1.2424662609466215 |
|       643 |  701.2791369721101 |  309.0478506040664 |  1143 |  1080 |   1.333803613836952 |
|       644 |  160.1823513317736 |  310.6481163773019 |  1145 |  1081 |  1.4146811892792408 |
|       645 | 184.95417616198574 |   310.537737853312 |  1146 |  1082 |  1.4041966524092986 |
|       646 |  468.8235167550291 |  310.2226795468648 |  1148 |  1083 |  1.3254701730156802 |
|       647 |  689.9806825496788 |  310.3130405434381 |  1149 |  1086 |   1.272117627713466 |
|       648 |  798.5120140505202 | 310.37243575740666 |  1151 |  1087 |  0.9818577584931931 |
|       649 |  67.12166668961085 |  311.6047861982254 |  1152 |  1088 |  1.4659811994633454 |
|       650 | 422.31955870917943 | 311.16273631763795 |  1153 |  1089 |  1.3515043688162949 |
|       651 |  543.1563736359367 |  311.3076517117852 |  1154 |  1090 |  1.3565288623806395 |
|       652 |  644.9454703430811 | 311.24284528641965 |  1156 |  1091 |   1.248605709434014 |
|       653 |  790.2910609907469 | 311.53557849183665 |  1157 |  1092 |   1.217834372823272 |
|       654 | 50.831762175556925 | 313.06594654156584 |  1158 |  1093 |  1.4766374479626079 |
|       655 |  295.8881514722043 |  312.9752776454545 |  1160 |  1103 |  1.1718829587472683 |
|       656 |  317.8483158799855 | 312.50540167350675 |  1161 |  1094 |   1.271274775181317 |
|       657 | 385.26100457279534 | 312.30969012786005 |  1162 |  1095 |  1.3726572756533242 |
|       658 | 429.12900325922084 | 312.41434526203375 |  1163 |  1096 |  1.2516523664304986 |
|       659 |  530.1922041847727 |  312.1479769539188 |  1164 |  1097 |  1.2235623250774208 |
|       660 |  775.0562586227124 |   312.482613859588 |  1165 |  1098 |   1.190653437899037 |
|       661 |  781.8390919374441 |  312.0915708540807 |  1166 |  1099 |  1.2690472622139455 |
|       662 | 152.69894287322614 |  313.2629749744733 |  1167 |  1100 |  1.4185321772197392 |
|       663 | 239.77939353547418 |  313.2823369151822 |  1168 |  1102 |  1.3688693465823976 |
|       664 | 394.10542692381284 | 313.03215216856586 |  1171 |  1104 |  1.2873768875932754 |
|       665 | 415.29640884617146 | 313.73036270581997 |  1172 |  1105 |  1.2865286487647707 |
|       666 |   84.1810307402938 |  314.8915119236067 |  1173 |  1106 |   1.386785630213503 |
|       667 |  445.4787866607325 | 315.00667269975384 |  1176 |  1107 |  1.4064894241252341 |
|       668 | 280.54309030821287 | 315.92306841546826 |  1179 |  1110 |    1.40148337361058 |
|       669 |  672.0743799117083 |  315.5705770812671 |  1180 |  1111 |  1.1777383008089035 |
|       670 | 448.95019254759495 | 317.25322027139055 |  1182 |  1116 |  1.2225848937451669 |
|       671 |  548.9915244188073 |  317.1112167858927 |  1183 |  1117 |   1.299002688455999 |
|       672 |  716.7917321162276 |  317.7687565986126 |  1185 |  1119 |  1.2081685637273432 |
|       673 |  230.5794620106064 | 318.75459282599303 |  1186 |  1120 |  1.3940781679036536 |
|       674 |  495.1321894888272 |  318.5353353485849 |  1187 |  1121 |   1.242955841255088 |
|       675 |  251.9088931007076 | 319.80240025474006 |  1189 |  1123 |  1.3101101051768864 |
|       676 | 162.95390827521982 |  320.4675441741252 |  1191 |  1125 |  1.2729134709002057 |
|       677 | 279.68126115672953 |  320.8105838713416 |  1192 |  1126 |  1.4001753954455514 |
|       678 | 366.86185902980117 | 320.78780785410703 |  1194 |  1128 |  1.2284532281751828 |
|       679 |  201.6531760365102 |  321.0425450428929 |  1197 |  1131 |  1.4353899115282387 |
|       680 |  343.2169371815328 | 321.44591749623754 |  1198 |  1132 |   1.221146658226046 |
|       681 |   403.964391120234 |  322.0638517357689 |  1199 |  1136 |  1.2287502981303042 |
|       682 |  627.0022560189693 |  321.4384221074838 |  1202 |  1134 |  1.2048407762749824 |
|       683 | 376.44145534912093 | 322.87621978936676 |  1204 |  1135 |  1.4169738019805218 |
|       684 |  470.1226788690841 | 322.57751183386637 |  1205 |  1137 |   1.252890983366104 |
|       685 |  795.2312935313169 |  322.0450946834676 |  1207 |  1138 |  1.1361258132372491 |
|       686 |  71.65374539848705 |  323.4008343998606 |  1208 |  1139 |  1.4286406833167773 |
|       687 | 149.67339689968375 |  323.1638863210664 |  1209 |  1140 |  1.4274519954450962 |
|       688 |  557.3204458115886 | 323.06043028099634 |  1210 |  1142 |  1.4215675112442583 |
|       689 |  577.8911562555268 | 323.73195368424217 |  1212 |  1143 |  1.1971708388472704 |
|       690 |  59.98716559778015 |  324.3785454563325 |  1215 |  1145 |   1.458104095481268 |
|       691 | 212.12706035381862 |  324.8620286228754 |  1216 |  1146 |  1.2571260603463845 |
|       692 | 281.21750843114035 |  324.6989077340187 |  1217 |  1148 |  1.2937395693448441 |
|       693 | 417.99669361732754 | 324.44048888779895 |  1218 |  1149 |  1.4029111817778364 |
|       694 |   501.624526161591 |  324.9021176816256 |  1219 |  1150 |  1.3504016668388188 |
|       695 |  676.1898300462881 |  324.2695221733658 |  1220 |  1151 |  1.2474712291231176 |
|       696 |  272.2957149913864 | 326.21890898033587 |  1224 |  1155 |   1.409251645124069 |
|       697 |  313.0104514541961 |  326.2831688765704 |  1225 |  1156 |  1.3808409195003142 |
|       698 |  425.9583983966937 |  326.4583827824912 |  1226 |  1158 |  1.2583303350022308 |
|       699 |   488.445977552516 |  325.9903232836152 |  1227 |  1159 |   1.375666672049947 |
|       700 | 101.06522457971295 |   327.383060906084 |  1230 |  1160 |  1.4034540564797449 |
|       701 |  87.48179807952978 | 328.90691757949094 |  1235 |  1161 |  1.4617412896813937 |
|       702 | 207.23991271366776 | 328.58497248821016 |  1236 |  1162 |  1.4276825462013645 |
|       703 |  247.6946597195305 | 328.35208291966336 |  1237 |  1164 |   1.305877715895711 |
|       704 |  389.1601622035951 | 328.67841478624996 |  1238 |  1165 |  1.2564622860158472 |
|       705 |  524.8749712879322 | 328.68726771035324 |  1239 |  1166 |  1.2368430115356663 |
|       706 |   668.425041803711 | 328.29215986255315 |  1240 |  1167 |  1.2594911247096316 |
|       707 | 142.16348971943285 |  329.4685988034473 |  1242 |  1168 |  1.3931876624796535 |
|       708 |  321.1958591723005 |  329.4521688692074 |  1244 |  1169 |   1.322999772480141 |
|       709 | 446.73070521815106 | 329.34276501143404 |  1245 |  1170 |  1.2844750353917522 |
|       710 |  561.2529937130639 | 328.92919477876035 |  1247 |  1171 |  1.3667299792698635 |
|       711 | 386.62201504947495 | 329.41949840683776 |  1249 |  1176 |  1.2425008890548985 |
|       712 | 174.70862230548784 |  331.3481070620521 |  1252 |  1178 |   1.428653349937907 |
|       713 |  147.3923630131529 | 331.93534973809045 |  1256 |  1180 |  1.2591032327186522 |
|       714 |   447.032366307379 | 332.42510164160035 |  1257 |  1182 |  1.2413478735487822 |
|       715 |   733.407203407254 | 332.34956067901385 |  1258 |  1184 |  1.1967304877171614 |
|       716 |  296.1624085958773 |  335.8125549566424 |  1259 |  1198 |  1.2770111810638696 |
|       717 |  350.2671056228111 |  333.2253101601376 |  1260 |  1187 |  1.3627988300653862 |
|       718 |  690.6937455102833 | 333.12789530736643 |  1261 |  1189 |  1.2896626232434596 |
|       719 |  762.1902230145095 |  333.5974541125752 |  1263 |  1190 |  1.0466651435651582 |
|       720 | 114.93343164942911 |  334.7363102753437 |  1264 |  1191 |    1.38088212811994 |
|       721 | 179.66791378239137 | 334.05603444517965 |  1265 |  1193 |   1.469106552179561 |
|       722 |   602.860769985442 | 334.33579781483616 |  1266 |  1195 |  1.2926346968847435 |
|       723 |    706.41169676331 |  334.4028972289708 |  1269 |  1196 |  1.2889721864038206 |
|       724 |  767.2192123260144 | 334.26355918864374 |  1270 |  1197 |  1.2491128036113115 |
|       725 |  496.1948486017871 | 335.94991480705517 |  1272 |  1200 |  1.3030975566686707 |
|       726 |  546.4240455691861 | 336.01832545967216 |  1274 |  1201 |  1.4611135708022889 |
|       727 | 273.92218085569345 | 336.89655736120005 |  1277 |  1202 |    1.38999099388692 |
|       728 |    301.31072077827 | 337.54153264966453 |  1280 |  1204 |  1.4375920619428597 |
|       729 | 320.73674117530004 |   337.342413751172 |  1281 |  1205 |  1.3333928263603836 |
|       730 | 365.62281176309847 | 337.63024250475485 |  1283 |  1206 |  1.2691392140768922 |
|       731 |  176.6745617157082 |  338.1345450987134 |  1285 |  1208 |  1.3384841255656377 |
|       732 |  256.8284982047274 |  338.3233008958286 |  1286 |  1209 |  1.3655927188971475 |
|       733 | 457.40524471535105 | 338.05515523281014 |  1288 |  1210 |  1.2062442859167435 |
|       734 | 272.61119257715404 |  339.9711067900309 |  1290 |  1220 |  1.1948139184939246 |
|       735 | 408.53972820966925 | 339.99987152848803 |  1291 |  1213 |   1.319375153786502 |
|       736 |  435.2934896514557 | 339.75192825247484 |  1292 |  1214 |  1.4152113376131923 |
|       737 |  571.6559145725867 | 340.17338188946667 |  1294 |  1215 |  1.3403999437346814 |
|       738 |  716.3484708735984 |  339.7359279836919 |  1295 |  1216 |  1.2454694453174033 |
|       739 | 246.47061184652904 | 340.64828222942333 |  1296 |  1219 |   1.392555763413159 |
|       740 | 290.58554693379733 |  340.9441779567907 |  1297 |  1221 |  1.3800489169175012 |
|       741 |  537.9100353440906 |  340.4810959212164 |  1299 |  1222 |  1.2800711077960325 |
|       742 |  591.6793682185059 |  341.1524334993858 |  1300 |  1224 |  1.2643094580936671 |
|       743 |  416.2870303888677 |  342.2556496848578 |  1305 |  1227 |  1.4456982209609344 |
|       744 |  603.5313696022042 |   342.738681067382 |  1306 |  1228 |  1.3381217853115241 |
|       745 | 150.14979859596855 | 343.55022327379834 |  1307 |  1229 |  1.2794764346732181 |
|       746 | 257.36270194545006 |  344.5694762934761 |  1309 |  1232 |  1.2675931070407205 |
|       747 |  301.2351984184302 |  344.2358498848207 |  1310 |  1233 |  1.3567085903386833 |
|       748 |  700.1162455244843 |  344.6820017089223 |  1312 |  1236 |  1.1850781886913662 |
|       749 |  657.8127409582382 | 346.08203321361236 |  1314 |  1241 |  0.9893392158118957 |
|       750 |  776.9939589645832 |  345.6886389659612 |  1315 |  1239 |  1.2308582907335723 |
|       751 |  650.0463240199123 |  346.5123847574092 |  1319 |  1240 |   1.052242001434058 |
|       752 | 180.04625019419314 | 347.65055602186686 |  1321 |  1243 |   1.344067987209482 |
|       753 | 200.35871233119866 |  347.2072319409739 |  1322 |  1244 |  1.4424929340722887 |
|       754 | 442.12654186835937 | 347.40328651856464 |  1325 |  1245 |   1.172235650286223 |
|       755 |  468.1197979615841 |  347.4580389960461 |  1326 |  1246 |  1.2455006744944697 |
|       756 | 484.03173130875814 |  347.1213579526206 |  1327 |  1247 |  1.2247738941972062 |
|       757 |  590.4850950175706 | 347.71497427943734 |  1329 |  1248 |   1.310231253876303 |
|       758 | 338.48842568228054 | 348.84861468932866 |  1331 |  1250 |  1.1907525734668167 |
|       759 |   664.803376307187 |  348.9320257438096 |  1332 |  1252 |  1.1650763392085575 |
|       760 |  743.5448756015469 |  348.2029556305014 |  1333 |  1253 |  1.2923616858345781 |
|       761 | 190.53348343948505 |  349.0743548930949 |  1334 |  1254 |  1.4502847237348016 |
|       762 | 254.65478382226965 |  349.9160553751072 |  1335 |  1261 |  1.2624343739012949 |
|       763 | 364.93230730373523 | 349.78079741583895 |  1336 |  1255 |  1.1723082447779853 |
|       764 | 384.17704309036753 |  349.2987812769102 |  1337 |  1256 |   1.266217005821451 |
|       765 | 396.32722163889537 |  349.7008097281723 |  1338 |  1257 |  1.3435816169053323 |
|       766 |  630.7697145727609 | 350.22143542025213 |  1339 |  1258 |  1.2722637355574296 |
|       767 |  684.9161160368182 |  349.8838910229497 |  1340 |  1259 |  1.2745663020838391 |
|       768 |  710.9872812748729 |  349.7082378815171 |  1341 |  1260 |  1.2201528275635674 |
|       769 |  81.31878698793446 |  351.8459711217015 |  1343 |  1262 |  1.4746890740625076 |
|       770 | 235.13641373016947 |  351.3200706950141 |  1344 |  1263 |   1.304791096786095 |
|       771 |  319.4695564743032 |  351.8269782072706 |  1345 |  1264 |   1.309175581137367 |
|       772 |  478.2960413429559 |  351.9169408524376 |  1346 |  1267 |  1.1878736035198578 |
|       773 |  623.6668829249274 |   352.008449241623 |  1347 |  1269 |   1.253044433666104 |
|       774 |  424.3682893948127 | 352.85116579035366 |  1350 |  1266 |  1.3451831595925214 |
|       775 |  533.5939917004321 |  352.7748383191727 |  1352 |  1268 |  1.3138515385139868 |
|       776 |  429.8040786133942 |  352.5429112179502 |  1356 |  1272 |  0.7725298512311523 |
|       777 | 136.15907375918493 | 354.29110388027567 |  1363 |  1273 |   1.416339738010794 |
|       778 | 382.81442827041906 |  354.2835359485923 |  1365 |  1274 |  1.3154676028718668 |
|       779 |  574.3501175854466 |   354.196696480672 |  1366 |  1275 |  1.2538070026427837 |
|       780 |  588.8972334220043 | 354.72905921230324 |  1367 |  1276 |  1.2159520967849293 |
|       781 |  645.3980706392324 |  354.2109203018571 |  1368 |  1277 |  1.2799963498660172 |
|       782 |  796.9925912245562 | 354.47670111573893 |  1370 |  1278 |  1.1286217947150181 |
|       783 |  114.3956359684108 |  356.0673826138434 |  1371 |  1279 |  1.3766733923801993 |
